1.30,,1781481370795
1.80,,1781481370796
0.70,,1781481370796
-0.60,,1781481370796
-0.90,,1781481370796
-0.70,,1781481370797
0.00,,1781481370797
0.20,,1781481370797
-0.20,,1781481370797
-0.70,,1781481370797
-0.60,,1781481370797
-0.40,,1781481370797
-0.60,,1781481370797
-0.20,,1781481370797
-0.20,,1781481370798
0.00,,1781481370798
-0.20,,1781481370798
0.00,,1781481370798
-0.40,,1781481370798
0.20,,1781481370798
-0.20,,1781481370798
0.00,,1781481370798
0.00,,1781481370798
0.00,,1781481370799
0.00,,1781481370799
0.20,,1781481370799
0.00,,1781481370799
0.00,,1781481370799
0.20,,1781481370799
0.00,,1781481370799
0.20,,1781481370799
0.20,,1781481370799
0.00,,1781481370799
-0.20,,1781481370799
0.00,,1781481370799
0.40,,1781481370800
0.00,,1781481370800
-0.20,,1781481370800
0.20,,1781481370800
0.00,,1781481370800
0.00,,1781481370800
0.20,,1781481370800
0.00,,1781481370800
0.00,,1781481370800
-0.20,,1781481370800
-0.20,,1781481370800
0.00,,1781481370800
0.00,,1781481370800
0.00,,1781481370800
-0.20,,1781481370800
0.00,,1781481370802
0.00,,1781481370813
0.20,,1781481370824
-0.40,,1781481370836
-0.20,,1781481370847
0.20,,1781481370858
0.00,,1781481370870
0.00,,1781481370881
-0.20,,1781481370892
0.00,,1781481370904
0.00,,1781481370915
0.00,,1781481370926
-0.20,,1781481370937
0.00,,1781481370949
-0.20,,1781481370960
-0.20,,1781481370972
-0.20,,1781481370983
0.00,,1781481370994
0.20,,1781481371006
-0.40,,1781481371017
0.00,,1781481371028
-0.20,,1781481371039
0.00,,1781481371051
-0.20,,1781481371062
0.00,,1781481371074
0.00,,1781481371085
0.00,,1781481371096
-0.20,,1781481371107
0.20,,1781481371119
0.20,,1781481371130
0.00,,1781481371141
0.00,,1781481371153
0.20,,1781481371164
0.00,,1781481371175
0.20,,1781481371187
-0.20,,1781481371198
0.00,,1781481371209
0.00,,1781481371221
0.00,,1781481371232
0.00,,1781481371243
-0.20,,1781481371255
-0.20,,1781481371266
-0.20,,1781481371277
0.20,,1781481371289
-0.20,,1781481371300
0.00,,1781481371311
0.00,,1781481371323
0.20,,1781481371334
0.00,,1781481371345
0.20,,1781481371356
0.20,,1781481371368
0.00,,1781481371379
0.00,,1781481371390
0.00,,1781481371402
0.00,,1781481371413
0.20,,1781481371424
-0.20,,1781481371436
-0.20,,1781481371447
0.20,,1781481371459
-0.20,,1781481371470
0.00,,1781481371481
0.00,,1781481371492
0.00,,1781481371504
0.00,,1781481371515
-0.20,,1781481371527
0.00,,1781481371538
0.00,,1781481371549
0.00,,1781481371561
0.20,,1781481371572
0.00,,1781481371583
-0.20,,1781481371595
-0.20,,1781481371606
0.00,,1781481371617
-0.20,,1781481371628
0.00,,1781481371640
0.00,,1781481371651
0.00,,1781481371662
0.00,,1781481371674
0.00,,1781481371685
0.00,,1781481371696
-0.20,,1781481371708
0.00,,1781481371719
0.00,,1781481371730
0.20,,1781481371741
0.20,,1781481371753
0.00,,1781481371764
0.20,,1781481371775
0.00,,1781481371787
0.00,,1781481371798
0.00,,1781481371809
0.40,,1781481371821
1.80,,1781481371832
2.20,,1781481371843
1.70,,1781481371855
0.70,,1781481371866
0.20,,1781481371877
0.40,,1781481371889
0.60,,1781481371900
0.00,,1781481371912
-0.20,,1781481371923
-0.20,,1781481371934
-0.40,,1781481371945
0.00,,1781481371957
-0.20,,1781481371968
-0.40,,1781481371979
-0.20,,1781481371991
-0.40,,1781481372002
0.00,,1781481372013
-0.20,,1781481372025
0.00,,1781481372036
0.00,,1781481372047
0.00,,1781481372059
0.00,,1781481372070
0.40,,1781481372081
0.20,,1781481372093
-0.60,,1781481372104
-0.70,,1781481372116
0.70,,1781481372127
-0.90,,1781481372138
-2.40,,1781481372149
-1.50,,1781481372161
-0.20,,1781481372172
0.60,,1781481372184
0.60,,1781481372195
0.00,,1781481372206
-0.20,,1781481372217
-0.40,,1781481372229
-0.40,,1781481372240
0.20,,1781481372252
0.20,,1781481372263
-0.20,,1781481372274
-0.90,,1781481372285
-0.90,,1781481372297
284.10,,1781481372308
1529.50,,1781481372320
1212.80,,1781481372332
1307.60,,1781481372343
834.50,,1781481372355
218.30,,1781481372366
135.70,,1781481372377
320.10,,1781481372389
281.20,,1781481372400
307.30,,1781481372412
328.90,,1781481372423
284.90,,1781481372435
280.80,,1781481372446
319.50,,1781481372457
325.00,,1781481372469
321.50,,1781481372480
245.80,,1781481372492
299.10,,1781481372503
323.20,,1781481372514
303.70,,1781481372526
307.50,,1781481372537
313.60,,1781481372549
287.10,,1781481372560
301.80,,1781481372572
280.20,,1781481372583
311.60,,1781481372595
314.70,,1781481372606
306.20,,1781481372617
304.80,,1781481372629
299.40,,1781481372640
299.40,,1781481372652
302.60,,1781481372663
304.60,,1781481372674
303.80,,1781481372686
294.10,,1781481372697
301.60,,1781481372709
303.50,,1781481372720
305.10,,1781481372732
343.70,,1781481372743
317.50,,1781481372755
313.20,,1781481372766
302.60,,1781481372778
300.50,,1781481372789
319.10,,1781481372800
310.90,,1781481372812
309.40,,1781481372823
305.10,,1781481372835
304.40,,1781481372846
305.30,,1781481372858
304.60,,1781481372869
304.80,,1781481372880
305.00,,1781481372892
302.20,,1781481372903
305.30,,1781481372915
305.00,,1781481372926
314.40,,1781481372938
284.90,,1781481372949
278.80,,1781481372960
268.30,,1781481372972
305.30,,1781481372983
280.40,,1781481372995
332.60,,1781481373006
278.40,,1781481373018
318.00,,1781481373029
286.10,,1781481373040
312.90,,1781481373052
309.40,,1781481373063
267.20,,1781481373075
287.40,,1781481373086
278.40,,1781481373098
303.50,,1781481373109
303.10,,1781481373121
306.60,,1781481373132
311.20,,1781481373144
292.80,,1781481373155
292.80,,1781481373167
317.70,,1781481373178
311.20,,1781481373189
277.30,,1781481373201
326.30,,1781481373212
292.20,,1781481373224
287.10,,1781481373235
298.70,,1781481373246
292.00,,1781481373258
268.40,,1781481373269
310.50,,1781481373281
317.90,,1781481373292
276.40,,1781481373304
296.30,,1781481373315
331.90,,1781481373326
292.60,,1781481373338
289.80,,1781481373350
306.80,,1781481373361
340.90,,1781481373372
293.50,,1781481373384
307.00,,1781481373395
304.80,,1781481373407
345.10,,1781481373418
327.80,,1781481373429
308.10,,1781481373441
314.50,,1781481373452
309.90,,1781481373464
310.90,,1781481373475
298.50,,1781481373486
308.10,,1781481373498
306.60,,1781481373509
302.90,,1781481373521
296.80,,1781481373532
302.60,,1781481373544
302.60,,1781481373555
303.70,,1781481373567
303.10,,1781481373578
301.60,,1781481373590
303.10,,1781481373601
308.50,,1781481373612
304.80,,1781481373624
304.00,,1781481373635
303.70,,1781481373647
302.90,,1781481373658
303.70,,1781481373669
301.80,,1781481373681
301.60,,1781481373693
300.70,,1781481373704
304.60,,1781481373715
303.80,,1781481373727
303.30,,1781481373738
303.10,,1781481373750
303.70,,1781481373761
302.20,,1781481373772
302.20,,1781481373784
303.70,,1781481373795
302.00,,1781481373807
301.30,,1781481373818
308.50,,1781481373830
307.00,,1781481373841
300.30,,1781481373853
309.00,,1781481373864
307.20,,1781481373875
303.50,,1781481373887
305.50,,1781481373899
303.50,,1781481373910
303.10,,1781481373921
304.20,,1781481373933
304.00,,1781481373944
304.00,,1781481373956
302.60,,1781481373967
302.60,,1781481373978
304.40,,1781481373990
301.10,,1781481374001
301.10,,1781481374013
306.60,,1781481374024
300.20,,1781481374035
297.20,,1781481374047
308.30,,1781481374058
298.30,,1781481374070
303.30,,1781481374081
295.90,,1781481374093
303.70,,1781481374104
310.90,,1781481374116
300.00,,1781481374127
307.00,,1781481374138
300.50,,1781481374150
306.60,,1781481374161
303.50,,1781481374173
303.50,,1781481374184
303.80,,1781481374196
307.00,,1781481374207
303.80,,1781481374219
303.70,,1781481374230
304.20,,1781481374241
303.70,,1781481374253
303.70,,1781481374264
303.80,,1781481374276
302.70,,1781481374287
303.30,,1781481374298
303.80,,1781481374310
302.20,,1781481374321
301.60,,1781481374333
314.70,,1781481374344
300.90,,1781481374356
312.90,,1781481374367
305.90,,1781481374379
308.10,,1781481374390
293.20,,1781481374402
292.80,,1781481374413
338.30,,1781481374424
283.60,,1781481374436
326.50,,1781481374447
329.10,,1781481374459
333.90,,1781481374470
227.90,,1781481374481
343.30,,1781481374493
374.80,,1781481374505
309.60,,1781481374516
314.90,,1781481374527
283.60,,1781481374539
343.90,,1781481374550
308.10,,1781481374562
271.40,,1781481374573
318.60,,1781481374584
341.50,,1781481374596
313.60,,1781481374607
293.70,,1781481374619
297.60,,1781481374630
334.30,,1781481374642
316.80,,1781481374653
328.60,,1781481374664
301.10,,1781481374676
327.30,,1781481374687
347.20,,1781481374699
367.30,,1781481374710
348.80,,1781481374722
288.40,,1781481374733
303.10,,1781481374744
310.90,,1781481374756
330.80,,1781481374767
307.00,,1781481374779
284.10,,1781481374790
263.70,,1781481374802
389.60,,1781481374813
299.60,,1781481374825
268.40,,1781481374836
311.20,,1781481374847
279.00,,1781481374859
380.40,,1781481374870
254.10,,1781481374882
318.40,,1781481374893
265.90,,1781481374905
205.20,,1781481374916
339.80,,1781481374928
326.90,,1781481374939
272.10,,1781481374950
330.80,,1781481374962
218.50,,1781481374973
261.40,,1781481374985
225.10,,1781481374996
368.60,,1781481375008
332.80,,1781481375019
264.40,,1781481375030
283.90,,1781481375042
264.00,,1781481375053
289.60,,1781481375065
283.60,,1781481375076
239.30,,1781481375088
293.70,,1781481375099
278.20,,1781481375110
279.00,,1781481375122
333.20,,1781481375133
289.10,,1781481375145
238.80,,1781481375156
395.30,,1781481375168
331.30,,1781481375179
282.50,,1781481375190
275.50,,1781481375202
274.50,,1781481375213
344.40,,1781481375225
316.20,,1781481375236
234.70,,1781481375248
335.70,,1781481375259
337.60,,1781481375270
290.90,,1781481375282
296.50,,1781481375293
326.70,,1781481375305
291.50,,1781481375316
295.50,,1781481375328
291.50,,1781481375339
300.70,,1781481375351
312.90,,1781481375362
359.50,,1781481375374
224.90,,1781481375385
291.10,,1781481375396
311.20,,1781481375408
333.70,,1781481375419
315.10,,1781481375431
273.40,,1781481375442
315.60,,1781481375453
284.90,,1781481375465
300.30,,1781481375476
321.70,,1781481375488
299.60,,1781481375499
271.00,,1781481375511
332.20,,1781481375522
304.00,,1781481375534
289.80,,1781481375545
264.20,,1781481375556
360.80,,1781481375568
324.10,,1781481375579
298.70,,1781481375591
273.10,,1781481375602
316.60,,1781481375614
248.50,,1781481375625
297.80,,1781481375636
266.20,,1781481375648
289.80,,1781481375659
320.10,,1781481375671
282.10,,1781481375682
251.30,,1781481375694
322.30,,1781481375705
260.90,,1781481375716
317.50,,1781481375728
291.90,,1781481375740
332.40,,1781481375751
343.50,,1781481375762
348.80,,1781481375774
335.60,,1781481375785
299.20,,1781481375797
313.60,,1781481375808
312.00,,1781481375819
304.40,,1781481375831
316.80,,1781481375842
309.70,,1781481375854
331.10,,1781481375865
350.50,,1781481375877
355.80,,1781481375888
260.50,,1781481375900
343.70,,1781481375911
309.00,,1781481375923
292.40,,1781481375934
324.90,,1781481375945
304.00,,1781481375957
316.40,,1781481375968
344.60,,1781481375980
317.50,,1781481375991
300.70,,1781481376002
309.90,,1781481376014
330.80,,1781481376025
320.80,,1781481376037
323.40,,1781481376048
314.70,,1781481376060
312.70,,1781481376071
313.60,,1781481376083
284.90,,1781481376094
233.00,,1781481376107
308.60,,1781481376117
281.70,,1781481376129
302.90,,1781481376140
278.00,,1781481376151
309.90,,1781481376163
296.70,,1781481376175
325.40,,1781481376185
312.90,,1781481376197
325.00,,1781481376208
318.00,,1781481376220
304.20,,1781481376231
315.60,,1781481376243
310.70,,1781481376254
229.40,,1781481376266
349.40,,1781481376277
333.30,,1781481376288
227.00,,1781481376300
311.40,,1781481376311
237.30,,1781481376323
261.40,,1781481376334
313.40,,1781481376346
299.20,,1781481376357
322.80,,1781481376368
281.50,,1781481376380
283.90,,1781481376391
298.90,,1781481376403
299.20,,1781481376414
309.40,,1781481376425
325.60,,1781481376437
300.90,,1781481376449
297.90,,1781481376460
234.50,,1781481376471
315.10,,1781481376483
258.50,,1781481376494
335.90,,1781481376506
371.00,,1781481376517
377.40,,1781481376528
248.70,,1781481376540
327.10,,1781481376551
320.40,,1781481376563
315.10,,1781481376574
292.00,,1781481376586
306.80,,1781481376597
342.00,,1781481376608
345.70,,1781481376620
293.20,,1781481376631
309.70,,1781481376643
236.90,,1781481376654
300.70,,1781481376666
319.70,,1781481376677
315.30,,1781481376689
297.60,,1781481376700
308.80,,1781481376711
289.10,,1781481376723
287.30,,1781481376734
285.00,,1781481376746
252.40,,1781481376757
308.80,,1781481376768
255.90,,1781481376780
326.90,,1781481376791
297.40,,1781481376803
231.00,,1781481376814
316.20,,1781481376826
292.20,,1781481376837
332.40,,1781481376849
265.50,,1781481376860
297.00,,1781481376872
290.60,,1781481376883
302.20,,1781481376894
275.10,,1781481376906
311.20,,1781481376917
253.70,,1781481376929
282.30,,1781481376940
299.40,,1781481376952
321.00,,1781481376963
310.90,,1781481376974
242.10,,1781481376986
243.70,,1781481376997
304.20,,1781481377009
320.80,,1781481377020
301.40,,1781481377032
237.50,,1781481377043
302.40,,1781481377054
316.20,,1781481377066
303.10,,1781481377077
290.40,,1781481377089
322.80,,1781481377100
297.20,,1781481377111
267.00,,1781481377123
317.50,,1781481377135
267.50,,1781481377146
326.00,,1781481377157
298.90,,1781481377169
279.90,,1781481377180
307.50,,1781481377192
308.50,,1781481377203
287.60,,1781481377215
303.10,,1781481377226
239.90,,1781481377237
368.00,,1781481377249
258.70,,1781481377260
275.60,,1781481377272
320.30,,1781481377283
316.40,,1781481377295
329.30,,1781481377306
279.50,,1781481377317
258.90,,1781481377329
320.30,,1781481377340
316.90,,1781481377352
332.10,,1781481377363
300.90,,1781481377375
269.90,,1781481377386
329.80,,1781481377398
318.20,,1781481377409
320.80,,1781481377420
290.20,,1781481377432
333.20,,1781481377443
302.90,,1781481377455
311.60,,1781481377466
319.50,,1781481377477
295.00,,1781481377489
319.30,,1781481377500
296.70,,1781481377512
305.70,,1781481377523
305.70,,1781481377535
275.10,,1781481377546
334.50,,1781481377558
321.20,,1781481377569
320.40,,1781481377580
275.80,,1781481377592
384.60,,1781481377603
253.30,,1781481377615
262.70,,1781481377626
326.20,,1781481377638
230.30,,1781481377649
284.90,,1781481377660
298.10,,1781481377672
283.90,,1781481377683
260.90,,1781481377695
293.90,,1781481377706
294.40,,1781481377718
332.20,,1781481377729
305.10,,1781481377741
322.10,,1781481377752
303.30,,1781481377763
298.70,,1781481377775
297.20,,1781481377786
350.30,,1781481377798
292.80,,1781481377809
300.50,,1781481377821
329.80,,1781481377832
247.40,,1781481377843
315.60,,1781481377855
317.30,,1781481377866
300.70,,1781481377878
329.30,,1781481377889
334.30,,1781481377901
285.80,,1781481377912
298.30,,1781481377924
280.40,,1781481377935
294.10,,1781481377947
297.60,,1781481377958
335.00,,1781481377970
306.40,,1781481377981
278.00,,1781481377992
312.50,,1781481378004
297.60,,1781481378015
260.00,,1781481378026
270.80,,1781481378038
315.60,,1781481378049
339.40,,1781481378061
271.90,,1781481378072
317.70,,1781481378084
238.20,,1781481378095
295.20,,1781481378107
314.70,,1781481378118
257.40,,1781481378129
298.10,,1781481378141
323.90,,1781481378152
287.80,,1781481378164
288.70,,1781481378175
328.90,,1781481378187
291.30,,1781481378198
319.00,,1781481378209
297.40,,1781481378221
291.50,,1781481378232
327.80,,1781481378244
302.40,,1781481378255
365.10,,1781481378267
260.70,,1781481378278
334.60,,1781481378290
266.20,,1781481378301
300.00,,1781481378312
332.80,,1781481378324
310.70,,1781481378335
319.30,,1781481378347
311.80,,1781481378358
288.70,,1781481378370
312.50,,1781481378381
320.60,,1781481378392
328.40,,1781481378404
291.70,,1781481378415
309.20,,1781481378427
309.00,,1781481378438
264.60,,1781481378449
269.00,,1781481378461
295.40,,1781481378472
300.70,,1781481378484
275.60,,1781481378495
296.80,,1781481378507
294.60,,1781481378518
303.30,,1781481378530
300.90,,1781481378541
370.60,,1781481378552
316.40,,1781481378564
271.60,,1781481378575
274.30,,1781481378587
354.70,,1781481378598
297.60,,1781481378610
299.40,,1781481378621
292.20,,1781481378633
309.20,,1781481378644
314.50,,1781481378656
300.00,,1781481378667
288.40,,1781481378678
317.70,,1781481378690
318.00,,1781481378701
305.10,,1781481378713
278.60,,1781481378724
315.30,,1781481378736
312.30,,1781481378747
306.40,,1781481378758
308.60,,1781481378770
298.70,,1781481378781
319.10,,1781481378793
282.50,,1781481378804
315.80,,1781481378816
310.90,,1781481378827
311.40,,1781481378838
302.70,,1781481378850
276.90,,1781481378861
297.80,,1781481378873
301.30,,1781481378884
365.20,,1781481378896
303.50,,1781481378907
278.20,,1781481378919
300.30,,1781481378930
312.30,,1781481378942
326.70,,1781481378953
295.70,,1781481378964
304.40,,1781481378976
293.70,,1781481378987
312.10,,1781481378999
324.90,,1781481379010
313.80,,1781481379022
284.70,,1781481379033
293.90,,1781481379044
322.70,,1781481379056
264.40,,1781481379067
282.10,,1781481379079
287.30,,1781481379090
306.10,,1781481379101
250.90,,1781481379113
302.90,,1781481379124
316.80,,1781481379136
294.30,,1781481379147
291.90,,1781481379159
318.00,,1781481379170
260.10,,1781481379182
245.00,,1781481379193
333.20,,1781481379205
324.70,,1781481379216
271.60,,1781481379227
302.40,,1781481379239
287.10,,1781481379250
271.20,,1781481379262
325.80,,1781481379273
306.80,,1781481379284
282.30,,1781481379296
321.50,,1781481379307
286.30,,1781481379319
307.50,,1781481379330
321.20,,1781481379342
301.10,,1781481379353
296.30,,1781481379364
342.20,,1781481379376
306.40,,1781481379387
298.10,,1781481379399
313.10,,1781481379410
313.60,,1781481379422
293.90,,1781481379433
289.60,,1781481379444
311.40,,1781481379456
297.60,,1781481379467
305.00,,1781481379479
299.80,,1781481379490
311.60,,1781481379502
307.00,,1781481379513
314.70,,1781481379525
298.10,,1781481379536
295.90,,1781481379548
294.10,,1781481379559
307.90,,1781481379570
308.80,,1781481379582
314.50,,1781481379593
295.20,,1781481379605
305.00,,1781481379616
260.70,,1781481379627
305.30,,1781481379639
304.40,,1781481379650
289.60,,1781481379662
318.00,,1781481379673
306.40,,1781481379685
297.20,,1781481379696
263.10,,1781481379707
302.70,,1781481379719
326.90,,1781481379730
302.60,,1781481379742
342.60,,1781481379753
312.50,,1781481379765
337.80,,1781481379776
309.00,,1781481379788
286.90,,1781481379799
291.10,,1781481379810
302.60,,1781481379822
308.80,,1781481379833
289.60,,1781481379845
312.10,,1781481379856
316.20,,1781481379868
306.80,,1781481379879
292.00,,1781481379892
308.80,,1781481379902
311.00,,1781481379914
306.40,,1781481379925
284.70,,1781481379936
295.40,,1781481379948
296.30,,1781481379959
310.90,,1781481379971
276.40,,1781481379982
268.30,,1781481379993
317.70,,1781481380005
308.50,,1781481380016
302.00,,1781481380028
302.60,,1781481380039
311.40,,1781481380051
313.80,,1781481380062
312.90,,1781481380074
299.40,,1781481380085
288.00,,1781481380096
291.70,,1781481380108
310.10,,1781481380119
294.40,,1781481380131
298.70,,1781481380142
284.30,,1781481380154
339.10,,1781481380165
292.20,,1781481380177
320.10,,1781481380188
288.00,,1781481380199
287.10,,1781481380211
313.60,,1781481380222
293.50,,1781481380233
294.10,,1781481380245
330.40,,1781481380256
326.90,,1781481380268
303.80,,1781481380279
304.00,,1781481380291
321.20,,1781481380302
304.60,,1781481380314
293.00,,1781481380325
310.90,,1781481380337
292.60,,1781481380348
303.30,,1781481380359
287.10,,1781481380371
313.10,,1781481380382
339.20,,1781481380394
308.50,,1781481380405
314.20,,1781481380416
302.00,,1781481380428
317.90,,1781481380439
302.40,,1781481380451
315.60,,1781481380462
329.80,,1781481380474
305.10,,1781481380485
328.00,,1781481380497
301.80,,1781481380508
227.50,,1781481380520
324.10,,1781481380531
300.20,,1781481380542
298.10,,1781481380554
289.50,,1781481380565
270.30,,1781481380576
277.50,,1781481380588
297.20,,1781481380599
312.90,,1781481380611
314.20,,1781481380622
309.00,,1781481380634
306.60,,1781481380645
306.80,,1781481380657
301.80,,1781481380668
294.80,,1781481380680
292.20,,1781481380691
307.90,,1781481380702
319.00,,1781481380714
314.90,,1781481380725
314.50,,1781481380737
320.80,,1781481380748
290.90,,1781481380760
300.00,,1781481380771
298.70,,1781481380782
252.80,,1781481380794
275.30,,1781481380805
289.10,,1781481380817
295.40,,1781481380828
316.40,,1781481380840
321.70,,1781481380851
309.00,,1781481380862
316.20,,1781481380874
319.00,,1781481380885
326.30,,1781481380897
282.80,,1781481380908
326.00,,1781481380920
297.20,,1781481380931
312.00,,1781481380943
281.90,,1781481380954
308.50,,1781481380965
298.90,,1781481380977
296.50,,1781481380988
302.60,,1781481381000
303.10,,1781481381011
312.50,,1781481381023
301.60,,1781481381034
313.20,,1781481381045
297.20,,1781481381057
298.90,,1781481381068
314.90,,1781481381080
308.50,,1781481381091
307.00,,1781481381103
305.10,,1781481381114
296.70,,1781481381126
315.10,,1781481381137
305.00,,1781481381148
303.50,,1781481381160
304.20,,1781481381171
303.50,,1781481381183
303.10,,1781481381194
302.60,,1781481381206
300.90,,1781481381217
310.70,,1781481381229
303.10,,1781481381240
294.40,,1781481381252
297.80,,1781481381263
309.90,,1781481381274
316.00,,1781481381286
310.10,,1781481381297
308.60,,1781481381308
300.00,,1781481381320
304.40,,1781481381331
293.90,,1781481381343
295.90,,1781481381354
292.20,,1781481381366
310.30,,1781481381377
292.40,,1781481381389
313.40,,1781481381400
317.10,,1781481381411
307.70,,1781481381423
300.30,,1781481381434
293.90,,1781481381446
307.20,,1781481381457
309.60,,1781481381469
303.80,,1781481381480
305.10,,1781481381492
248.70,,1781481381503
342.60,,1781481381514
304.80,,1781481381526
331.30,,1781481381537
322.30,,1781481381549
305.90,,1781481381560
306.80,,1781481381572
309.00,,1781481381583
297.90,,1781481381594
320.30,,1781481381606
306.20,,1781481381617
257.90,,1781481381629
360.10,,1781481381640
301.60,,1781481381652
293.30,,1781481381663
292.00,,1781481381674
295.00,,1781481381686
302.60,,1781481381697
291.50,,1781481381709
321.20,,1781481381720
290.40,,1781481381732
256.10,,1781481381743
327.30,,1781481381754
291.50,,1781481381766
306.10,,1781481381777
298.70,,1781481381789
306.10,,1781481381800
295.00,,1781481381812
298.50,,1781481381823
271.80,,1781481381835
301.30,,1781481381846
315.50,,1781481381857
292.40,,1781481381869
272.90,,1781481381880
254.10,,1781481381892
306.10,,1781481381903
297.90,,1781481381915
290.00,,1781481381926
322.70,,1781481381938
286.00,,1781481381949
323.60,,1781481381960
302.00,,1781481381972
278.00,,1781481381983
327.10,,1781481381995
294.80,,1781481382006
326.50,,1781481382018
285.40,,1781481382029
260.30,,1781481382040
297.00,,1781481382052
297.00,,1781481382063
301.30,,1781481382075
309.70,,1781481382086
315.50,,1781481382098
312.70,,1781481382109
272.30,,1781481382120
292.80,,1781481382132
323.80,,1781481382143
305.10,,1781481382155
280.20,,1781481382166
301.60,,1781481382178
299.40,,1781481382189
296.30,,1781481382201
340.40,,1781481382212
317.90,,1781481382223
310.90,,1781481382235
313.80,,1781481382246
292.00,,1781481382258
293.20,,1781481382269
305.50,,1781481382281
335.70,,1781481382292
305.50,,1781481382303
315.10,,1781481382315
298.30,,1781481382326
309.90,,1781481382338
295.20,,1781481382349
316.60,,1781481382361
295.20,,1781481382372
293.90,,1781481382384
313.10,,1781481382395
314.70,,1781481382406
330.90,,1781481382418
285.80,,1781481382429
340.40,,1781481382441
303.80,,1781481382452
313.40,,1781481382463
287.80,,1781481382475
306.40,,1781481382486
287.10,,1781481382498
314.90,,1781481382509
297.00,,1781481382521
300.30,,1781481382532
306.80,,1781481382544
330.90,,1781481382555
302.20,,1781481382566
291.70,,1781481382578
309.70,,1781481382589
339.40,,1781481382601
299.20,,1781481382612
320.60,,1781481382624
293.30,,1781481382635
318.20,,1781481382646
306.40,,1781481382658
312.30,,1781481382669
319.10,,1781481382681
303.70,,1781481382692
302.90,,1781481382704
293.90,,1781481382715
298.70,,1781481382727
273.20,,1781481382738
328.20,,1781481382749
310.50,,1781481382761
315.10,,1781481382772
343.10,,1781481382784
326.00,,1781481382795
289.10,,1781481382807
305.10,,1781481382818
290.20,,1781481382829
313.20,,1781481382841
321.90,,1781481382852
294.80,,1781481382864
289.50,,1781481382875
303.30,,1781481382886
313.40,,1781481382898
308.30,,1781481382910
332.60,,1781481382921
306.40,,1781481382932
327.40,,1781481382944
312.30,,1781481382956
300.70,,1781481382967
282.80,,1781481382978
335.70,,1781481382990
307.00,,1781481383001
313.60,,1781481383013
288.20,,1781481383024
306.40,,1781481383035
306.10,,1781481383047
303.30,,1781481383058
349.40,,1781481383070
303.70,,1781481383081
292.80,,1781481383092
302.40,,1781481383104
298.50,,1781481383115
298.30,,1781481383127
309.00,,1781481383138
290.20,,1781481383150
306.80,,1781481383161
231.40,,1781481383173
266.00,,1781481383184
293.20,,1781481383195
321.00,,1781481383207
313.40,,1781481383218
294.10,,1781481383230
284.10,,1781481383241
314.70,,1781481383253
287.80,,1781481383264
312.30,,1781481383275
285.40,,1781481383287
334.50,,1781481383298
298.70,,1781481383310
286.30,,1781481383321
307.30,,1781481383333
314.00,,1781481383344
318.20,,1781481383356
287.10,,1781481383367
300.50,,1781481383379
288.00,,1781481383390
318.60,,1781481383401
308.50,,1781481383413
288.50,,1781481383424
318.20,,1781481383436
296.70,,1781481383447
278.60,,1781481383458
320.80,,1781481383470
306.40,,1781481383481
282.50,,1781481383493
337.40,,1781481383504
318.40,,1781481383516
273.80,,1781481383527
292.60,,1781481383538
